total_spent_so_far,day_of_month,avg_daily_spend,food_spend,transport_spend,shopping_spend,bnpl_spend,entertainment_spend,days_remaining,budget,spend_ratio,income,bnpl_total,num_loans,savings,bnpl_ratio,savings_ratio,persona,has_bnpl,description,actual_month_total,risk_score
855.23,14,61.09,228.78,99.99,187.12,145.86,90.9,16,1225.96,0.698,1619.58,437.58,2,85.4,0.27,0.053,young_prof,1,"Professional job, 2-5 years experience",1758.47,38.17
723.59,16,45.22,192.44,94.51,184.76,0.0,83.56,14,1084.47,0.667,1270.0,0.0,0,324.33,0.0,0.255,young_prof,0,"Professional job, 2-5 years experience",1445.62,3.17
510.64,6,85.11,122.26,64.01,108.66,262.9,67.61,24,1209.88,0.422,1752.63,788.69,4,4.2,0.45,0.002,young_prof,1,"Professional job, 2-5 years experience",2613.81,70.55
1325.68,17,77.98,368.36,173.58,293.25,46.26,163.25,13,1592.83,0.832,1768.12,138.79,1,81.92,0.078,0.046,young_prof,1,"Professional job, 2-5 years experience",2443.04,20.08
1289.01,25,51.56,299.71,139.8,342.63,0.0,161.69,5,1038.13,1.242,1185.64,0.0,0,214.6,0.0,0.181,young_prof,0,"Professional job, 2-5 years experience",1688.59,21.77
266.25,5,53.25,67.16,33.54,58.46,0.0,31.37,25,842.74,0.316,947.9,0.0,0,94.7,0.0,0.1,young_prof,0,"Professional job, 2-5 years experience",1598.28,4.23
880.17,18,48.9,231.85,102.28,223.47,0.0,102.09,12,1144.3,0.769,1321.51,0.0,0,21.72,0.0,0.016,young_prof,0,"Professional job, 2-5 years experience",1396.8,9.25
311.58,7,44.51,77.16,34.02,67.83,214.71,37.44,23,988.47,0.315,1431.41,644.14,3,3.16,0.45,0.002,young_prof,1,"Professional job, 2-5 years experience",1245.78,50.88
97.37,2,48.68,26.53,12.4,20.76,39.08,12.98,28,1146.51,0.085,1398.22,117.23,1,229.45,0.084,0.164,young_prof,1,"Professional job, 2-5 years experience",1516.77,10.11
596.16,12,49.68,171.49,77.89,137.15,0.0,79.3,18,1287.33,0.463,1488.66,0.0,0,327.56,0.0,0.22,young_prof,0,"Professional job, 2-5 years experience",1453.85,3.43
1059.76,29,36.54,260.92,137.95,263.33,22.12,136.61,1,890.85,1.19,1111.82,66.37,1,243.06,0.06,0.219,young_prof,1,"Professional job, 2-5 years experience",1059.76,26.23
1374.42,18,76.36,396.51,156.25,348.11,0.0,148.32,12,1446.92,0.95,1753.31,0.0,0,73.66,0.0,0.042,young_prof,0,"Professional job, 2-5 years experience",2318.81,6.29
1326.57,23,57.68,330.36,145.82,293.67,206.93,158.75,7,1167.02,1.137,1379.53,620.79,3,10.66,0.45,0.008,young_prof,1,"Professional job, 2-5 years experience",1949.23,67.54
276.36,8,34.54,79.39,35.02,69.34,0.0,34.59,22,828.67,0.333,1064.98,0.0,0,224.36,0.0,0.211,young_prof,0,"Professional job, 2-5 years experience",971.06,4.09
749.85,17,44.11,177.82,82.55,178.98,0.0,92.52,13,884.35,0.848,1096.56,0.0,0,294.32,0.0,0.268,young_prof,0,"Professional job, 2-5 years experience",1457.75,0.0
1092.78,25,43.71,270.29,135.8,248.25,190.94,138.94,5,1048.39,1.042,1272.93,572.82,3,11.48,0.45,0.009,young_prof,1,"Professional job, 2-5 years experience",1255.85,69.3
593.91,13,45.69,163.47,78.79,134.52,153.65,73.75,17,749.69,0.792,1024.35,460.96,4,4.34,0.45,0.004,young_prof,1,"Professional job, 2-5 years experience",1533.35,67.79
892.07,12,74.34,224.15,119.53,210.33,93.26,115.28,18,1413.28,0.631,1708.33,279.79,2,305.75,0.164,0.179,young_prof,1,"Professional job, 2-5 years experience",2301.83,31.34
1363.88,16,85.24,392.65,151.27,333.45,0.0,158.61,14,1614.81,0.845,1771.79,0.0,0,172.53,0.0,0.097,young_prof,0,"Professional job, 2-5 years experience",2557.08,0.0
1002.14,26,38.54,290.9,119.33,213.77,0.0,120.75,4,841.18,1.191,936.91,0.0,0,242.84,0.0,0.259,young_prof,0,"Professional job, 2-5 years experience",1252.4,13.66
1030.12,25,41.2,292.29,125.4,242.98,0.0,127.18,5,1007.63,1.022,1218.84,0.0,0,103.14,0.0,0.085,young_prof,0,"Professional job, 2-5 years experience",1212.3,8.21
258.84,5,51.77,63.53,30.3,55.44,0.0,27.38,25,1166.22,0.222,1495.76,0.0,0,302.09,0.0,0.202,young_prof,0,"Professional job, 2-5 years experience",1607.61,1.83
507.69,12,42.31,126.58,66.14,121.44,39.02,61.17,18,799.14,0.635,1062.23,117.06,1,1.98,0.11,0.002,young_prof,1,"Professional job, 2-5 years experience",1205.83,25.01
1029.36,16,64.33,249.46,120.08,262.07,79.83,119.84,14,1123.23,0.916,1514.93,239.5,1,30.11,0.158,0.02,young_prof,1,"Professional job, 2-5 years experience",1792.43,26.44
352.79,10,35.28,99.4,46.11,84.96,0.0,45.97,20,843.52,0.418,941.25,0.0,0,250.38,0.0,0.266,young_prof,0,"Professional job, 2-5 years experience",1110.22,0.0
1692.52,30,56.42,451.24,212.36,366.26,0.0,193.11,0,1214.54,1.394,1387.07,0.0,0,61.07,0.0,0.044,young_prof,0,"Professional job, 2-5 years experience",1727.1,22.24
944.5,17,55.56,255.26,105.2,238.12,0.0,122.59,13,1052.22,0.898,1363.78,0.0,0,364.21,0.0,0.267,young_prof,0,"Professional job, 2-5 years experience",1783.74,4.05
715.05,13,55.0,185.93,85.96,171.14,111.23,92.52,17,1292.65,0.553,1479.39,333.7,3,191.81,0.226,0.13,young_prof,1,"Professional job, 2-5 years experience",1687.25,41.81
1314.41,27,48.68,352.58,147.33,328.92,0.0,148.74,3,1150.29,1.143,1371.5,0.0,0,110.91,0.0,0.081,young_prof,0,"Professional job, 2-5 years experience",1572.77,10.56
853.27,16,53.33,222.36,95.99,222.5,136.03,104.56,14,1405.07,0.607,1710.2,408.08,3,207.53,0.239,0.121,young_prof,1,"Professional job, 2-5 years experience",1515.27,36.02
788.31,26,30.32,220.68,84.4,197.19,0.0,86.59,4,806.45,0.978,922.99,0.0,0,253.04,0.0,0.274,young_prof,0,"Professional job, 2-5 years experience",935.78,7.47
1217.97,24,50.75,297.19,151.84,288.97,0.0,132.04,6,927.03,1.314,1151.72,0.0,0,167.23,0.0,0.145,young_prof,0,"Professional job, 2-5 years experience",1510.66,15.81
624.73,11,56.79,145.2,66.33,153.53,187.55,69.68,19,1246.32,0.501,1623.84,562.64,3,76.21,0.346,0.047,young_prof,1,"Professional job, 2-5 years experience",1538.98,47.41
329.27,9,36.59,84.72,37.29,87.67,148.62,42.72,21,830.78,0.396,990.81,445.86,4,2.82,0.45,0.003,young_prof,1,"Professional job, 2-5 years experience",976.76,65.83
125.08,3,41.69,31.44,13.86,30.32,0.0,16.76,27,751.41,0.166,973.12,0.0,0,123.33,0.0,0.127,young_prof,0,"Professional job, 2-5 years experience",1160.57,6.42
370.89,13,28.53,100.13,40.93,80.86,93.2,44.64,17,739.08,0.502,930.38,279.6,1,58.67,0.301,0.063,young_prof,1,"Professional job, 2-5 years experience",795.64,27.83
51.65,1,51.65,13.92,6.54,11.49,140.19,6.63,29,786.58,0.066,934.63,420.58,4,7.63,0.45,0.008,young_prof,1,"Professional job, 2-5 years experience",1486.51,61.61
637.83,11,57.98,153.97,71.37,139.74,132.88,81.31,19,1192.37,0.535,1454.41,398.65,3,148.33,0.274,0.102,young_prof,1,"Professional job, 2-5 years experience",1611.01,48.24
916.72,19,48.25,216.96,108.42,233.68,0.0,101.05,11,1039.21,0.882,1306.66,0.0,0,342.44,0.0,0.262,young_prof,0,"Professional job, 2-5 years experience",1436.21,3.3
1449.21,21,69.01,388.33,154.31,374.36,0.0,193.56,9,1212.84,1.195,1458.73,0.0,0,184.03,0.0,0.126,young_prof,0,"Professional job, 2-5 years experience",2165.39,13.91
979.33,17,57.61,255.63,120.16,261.45,0.0,112.42,13,1093.75,0.895,1308.12,0.0,0,63.77,0.0,0.049,young_prof,0,"Professional job, 2-5 years experience",1829.76,12.94
354.99,10,35.5,92.73,46.91,88.0,0.0,37.57,20,753.76,0.471,1001.85,0.0,0,193.44,0.0,0.193,young_prof,0,"Professional job, 2-5 years experience",1069.99,5.3
1597.52,26,61.44,457.84,190.05,370.32,196.81,202.43,4,1421.4,1.124,1706.44,590.43,3,3.39,0.346,0.002,young_prof,1,"Professional job, 2-5 years experience",1988.66,66.45
1285.5,16,80.34,302.31,154.27,299.52,97.26,145.26,14,1324.26,0.971,1508.11,291.77,2,217.97,0.193,0.145,young_prof,1,"Professional job, 2-5 years experience",2291.09,39.39
47.07,1,47.07,10.97,6.04,12.18,200.76,5.94,29,1025.1,0.046,1338.42,602.29,4,2.62,0.45,0.002,young_prof,1,"Professional job, 2-5 years experience",1517.21,64.16
502.28,9,55.81,132.2,53.77,125.57,0.0,53.24,21,1087.56,0.462,1292.54,0.0,0,223.22,0.0,0.173,young_prof,0,"Professional job, 2-5 years experience",1600.72,7.1
1129.33,12,94.11,296.27,143.39,249.57,0.0,125.39,18,1415.96,0.798,1787.3,0.0,0,335.05,0.0,0.187,young_prof,0,"Professional job, 2-5 years experience",3143.95,0.0
1145.81,19,60.31,287.98,139.13,278.68,0.0,127.61,11,1401.37,0.818,1636.67,0.0,0,260.19,0.0,0.159,young_prof,0,"Professional job, 2-5 years experience",1856.82,0.0
761.36,15,50.76,199.3,94.82,194.33,44.71,101.68,15,820.21,0.928,947.48,134.14,1,51.53,0.142,0.054,young_prof,1,"Professional job, 2-5 years experience",1606.2,25.36
775.18,27,28.71,193.06,96.45,198.61,157.46,95.56,3,752.34,1.03,1073.13,472.39,2,11.68,0.44,0.011,young_prof,1,"Professional job, 2-5 years experience",878.78,56.77
1052.65,15,70.18,300.97,126.66,234.9,0.0,136.37,15,1258.21,0.837,1437.42,0.0,0,35.04,0.0,0.024,young_prof,0,"Professional job, 2-5 years experience",2024.08,5.37
541.2,9,60.13,132.2,71.08,135.3,80.03,65.14,21,1333.73,0.406,1594.04,240.08,1,55.93,0.151,0.035,young_prof,1,"Professional job, 2-5 years experience",1602.3,20.13
1582.33,24,65.93,375.77,205.84,406.35,0.0,206.41,6,1331.66,1.188,1698.32,0.0,0,198.25,0.0,0.117,young_prof,0,"Professional job, 2-5 years experience",2134.73,13.88
251.35,6,41.89,69.64,27.0,59.58,0.0,31.64,24,937.29,0.268,1038.61,0.0,0,160.45,0.0,0.154,young_prof,0,"Professional job, 2-5 years experience",1237.77,4.83
679.25,9,75.47,194.4,78.73,176.16,0.0,79.35,21,1138.53,0.597,1285.6,0.0,0,177.13,0.0,0.138,young_prof,0,"Professional job, 2-5 years experience",2177.73,0.0
601.75,16,37.61,142.33,71.38,141.73,36.18,66.85,14,915.53,0.657,1134.53,108.55,1,28.25,0.096,0.025,young_prof,1,"Professional job, 2-5 years experience",1256.47,18.27
750.93,14,53.64,199.39,95.59,193.25,84.99,91.61,16,1408.99,0.533,1669.52,254.97,1,309.89,0.153,0.186,young_prof,1,"Professional job, 2-5 years experience",1626.02,16.84
1242.82,23,54.04,355.53,161.82,264.16,0.0,138.9,7,1248.86,0.995,1457.78,0.0,0,403.09,0.0,0.277,young_prof,0,"Professional job, 2-5 years experience",1505.26,4.78
1185.96,24,49.42,274.7,141.55,262.87,197.01,151.84,6,1045.1,1.135,1313.39,591.02,3,10.36,0.45,0.008,young_prof,1,"Professional job, 2-5 years experience",1572.03,72.16
1493.75,26,57.45,418.3,192.8,372.29,0.0,177.45,4,1362.29,1.096,1646.54,0.0,0,188.63,0.0,0.115,young_prof,0,"Professional job, 2-5 years experience",1756.03,11.17
1683.94,30,56.13,487.93,216.44,400.97,0.0,209.67,0,1022.2,1.647,1226.84,0.0,0,338.35,0.0,0.276,young_prof,0,"Professional job, 2-5 years experience",1683.94,31.52
812.67,14,58.05,234.27,102.82,174.88,0.0,93.3,16,920.79,0.883,1212.85,0.0,0,129.07,0.0,0.106,young_prof,0,"Professional job, 2-5 years experience",1642.64,13.61
758.81,20,37.94,201.99,101.92,203.12,0.0,87.03,10,843.23,0.9,979.6,0.0,0,246.88,0.0,0.252,young_prof,0,"Professional job, 2-5 years experience",1115.48,9.74
732.52,14,52.32,175.98,82.73,166.24,65.29,85.92,16,1170.05,0.626,1360.31,195.86,1,254.25,0.144,0.187,young_prof,1,"Professional job, 2-5 years experience",1723.74,12.76
1768.06,27,65.48,447.13,207.9,437.44,0.0,194.52,3,1357.22,1.303,1475.76,0.0,0,404.7,0.0,0.274,young_prof,0,"Professional job, 2-5 years experience",1998.0,25.19
673.14,21,32.05,155.27,78.39,145.91,76.48,78.67,9,811.56,0.829,958.87,229.43,1,24.67,0.239,0.026,young_prof,1,"Professional job, 2-5 years experience",974.38,22.51
347.3,8,43.41,90.71,42.25,89.72,0.0,40.96,22,1011.44,0.343,1183.52,0.0,0,205.7,0.0,0.174,young_prof,0,"Professional job, 2-5 years experience",1330.88,9.23
1246.91,20,62.35,285.65,138.39,288.9,267.2,143.45,10,1242.59,1.003,1781.36,801.61,4,9.47,0.45,0.005,young_prof,1,"Professional job, 2-5 years experience",1910.62,71.39
127.58,2,63.79,34.76,13.55,34.1,0.0,14.77,28,823.38,0.155,1018.01,0.0,0,213.69,0.0,0.21,young_prof,0,"Professional job, 2-5 years experience",2030.73,0.0
250.1,3,83.37,61.94,27.29,61.76,0.0,28.02,27,1362.36,0.184,1760.87,0.0,0,294.55,0.0,0.167,young_prof,0,"Professional job, 2-5 years experience",2437.06,4.49
302.94,9,33.66,83.6,34.82,80.38,128.34,36.37,21,697.75,0.434,973.72,385.01,2,21.59,0.395,0.022,young_prof,1,"Professional job, 2-5 years experience",1058.85,40.3
759.46,28,27.12,190.76,92.5,164.27,136.63,88.61,2,659.82,1.151,910.88,409.9,3,3.14,0.45,0.003,young_prof,1,"Professional job, 2-5 years experience",817.26,73.52
1841.63,27,68.21,474.87,229.83,411.74,0.0,225.46,3,1467.52,1.255,1665.05,0.0,0,180.59,0.0,0.108,young_prof,0,"Professional job, 2-5 years experience",1919.31,17.09
1681.95,26,64.69,409.08,182.94,429.19,0.0,181.41,4,1449.99,1.16,1728.79,0.0,0,220.49,0.0,0.128,young_prof,0,"Professional job, 2-5 years experience",2106.78,14.07
1754.18,26,67.47,468.47,209.22,402.6,96.45,226.39,4,1225.32,1.432,1444.43,289.35,1,89.74,0.2,0.062,young_prof,1,"Professional job, 2-5 years experience",1907.08,47.62
1532.15,30,51.07,433.93,162.51,374.57,209.16,175.89,0,1102.07,1.39,1394.42,627.49,3,5.23,0.45,0.004,young_prof,1,"Professional job, 2-5 years experience",1532.15,71.2
1776.84,25,71.07,445.2,220.22,427.87,128.96,211.53,5,1254.17,1.417,1477.88,386.87,3,12.85,0.262,0.009,young_prof,1,"Professional job, 2-5 years experience",2121.59,70.06
1845.57,30,61.52,531.23,246.07,484.95,153.09,240.56,0,1369.07,1.348,1768.3,459.26,3,130.89,0.26,0.074,young_prof,1,"Professional job, 2-5 years experience",1845.57,65.85
398.86,4,99.71,106.85,48.28,93.09,134.62,48.85,26,1360.22,0.293,1679.63,403.85,4,86.39,0.24,0.051,young_prof,1,"Professional job, 2-5 years experience",3218.48,49.63
250.89,7,35.84,65.03,30.38,57.88,0.0,28.49,23,911.5,0.275,1170.28,0.0,0,1.52,0.0,0.001,young_prof,0,"Professional job, 2-5 years experience",1077.36,6.61
1037.66,17,61.04,245.76,135.99,243.21,118.71,123.13,13,1166.12,0.89,1553.74,356.14,2,27.74,0.229,0.018,young_prof,1,"Professional job, 2-5 years experience",1755.0,33.24
147.17,6,24.53,35.92,17.11,38.72,139.8,18.55,24,725.52,0.203,931.98,419.39,3,8.94,0.45,0.01,young_prof,1,"Professional job, 2-5 years experience",725.63,54.89
640.71,7,91.53,164.26,79.13,161.24,0.0,82.3,23,1617.65,0.396,1782.96,0.0,0,243.31,0.0,0.136,young_prof,0,"Professional job, 2-5 years experience",2531.31,8.0
523.24,8,65.4,136.18,56.88,133.77,18.93,61.84,22,988.51,0.529,1108.07,56.79,1,117.87,0.051,0.106,young_prof,1,"Professional job, 2-5 years experience",2001.63,14.69
1175.2,16,73.45,326.92,131.23,297.11,48.89,135.03,14,1345.99,0.873,1576.77,146.66,2,30.81,0.093,0.02,young_prof,1,"Professional job, 2-5 years experience",2217.54,33.38
27.78,1,27.78,7.78,3.13,6.01,0.0,3.46,29,835.41,0.033,965.72,0.0,0,198.62,0.0,0.206,young_prof,0,"Professional job, 2-5 years experience",782.16,0.43
803.4,21,38.26,216.49,106.94,179.46,0.0,95.3,9,799.39,1.005,1014.96,0.0,0,127.78,0.0,0.126,young_prof,0,"Professional job, 2-5 years experience",1226.45,10.73
1305.32,24,54.39,313.74,161.17,345.28,0.0,138.01,6,1306.04,0.999,1476.1,0.0,0,249.68,0.0,0.169,young_prof,0,"Professional job, 2-5 years experience",1625.75,3.22
1038.58,19,54.66,252.91,128.8,263.47,0.0,117.59,11,1301.67,0.798,1557.8,0.0,0,114.68,0.0,0.074,young_prof,0,"Professional job, 2-5 years experience",1777.35,7.94
1291.82,25,51.67,370.59,136.47,319.29,144.51,171.02,5,1049.45,1.231,1229.19,433.54,3,18.54,0.353,0.015,young_prof,1,"Professional job, 2-5 years experience",1629.56,67.83
157.1,5,31.42,36.77,21.08,34.83,157.05,17.38,25,813.69,0.193,1046.99,471.15,4,5.75,0.45,0.005,young_prof,1,"Professional job, 2-5 years experience",893.9,63.56
1082.53,21,51.55,294.93,124.92,289.25,0.0,135.85,9,899.76,1.203,1188.77,0.0,0,303.14,0.0,0.255,young_prof,0,"Professional job, 2-5 years experience",1578.76,13.54
1553.97,27,57.55,371.02,200.73,367.35,181.58,207.8,3,1239.77,1.253,1556.49,544.73,3,12.17,0.35,0.008,young_prof,1,"Professional job, 2-5 years experience",1862.72,67.82
1361.75,25,54.47,356.54,177.07,320.91,0.0,165.65,5,1273.86,1.069,1487.2,0.0,0,349.95,0.0,0.235,young_prof,0,"Professional job, 2-5 years experience",1529.58,7.59
42.58,1,42.58,11.15,5.55,10.02,0.0,5.27,29,726.85,0.059,968.73,0.0,0,19.25,0.0,0.02,young_prof,0,"Professional job, 2-5 years experience",1294.28,6.1
469.99,11,42.73,118.13,61.05,100.05,250.77,58.65,19,1226.85,0.383,1671.81,752.32,4,5.38,0.45,0.003,young_prof,1,"Professional job, 2-5 years experience",1244.48,68.73
1395.18,23,60.66,362.65,162.33,359.91,207.23,147.74,7,1136.44,1.228,1381.56,621.7,4,0.22,0.45,0.0,young_prof,1,"Professional job, 2-5 years experience",1953.13,76.24
804.74,11,73.16,222.85,106.72,185.74,0.0,97.46,19,1499.22,0.537,1684.91,0.0,0,160.77,0.0,0.095,young_prof,0,"Professional job, 2-5 years experience",2247.41,6.29
1086.91,27,40.26,296.93,143.61,279.94,178.13,144.22,3,932.12,1.166,1187.53,534.39,4,8.88,0.45,0.007,young_prof,1,"Professional job, 2-5 years experience",1124.73,75.1
55.82,1,55.82,14.56,6.38,14.9,71.53,5.96,29,1250.13,0.045,1456.66,214.6,2,2.97,0.147,0.002,young_prof,1,"Professional job, 2-5 years experience",1589.67,31.35
387.95,11,35.27,107.06,51.67,92.89,0.0,43.94,19,856.57,0.453,1101.26,0.0,0,294.61,0.0,0.268,young_prof,0,"Professional job, 2-5 years experience",1083.95,5.21
365.73,9,40.64,90.2,48.36,88.3,0.0,48.18,21,801.72,0.456,1016.16,0.0,0,149.52,0.0,0.147,young_prof,0,"Professional job, 2-5 years experience",1222.11,4.7
588.59,9,65.4,149.65,77.14,137.16,208.46,64.64,21,1050.77,0.56,1389.72,625.37,4,10.57,0.45,0.008,young_prof,1,"Professional job, 2-5 years experience",1883.24,66.66
817.81,13,62.91,237.72,95.77,177.53,142.09,96.4,17,1277.3,0.64,1577.29,426.26,3,113.1,0.27,0.072,young_prof,1,"Professional job, 2-5 years experience",1705.4,39.55
139.96,4,34.99,39.97,14.89,34.06,150.76,15.33,26,780.5,0.179,1005.06,452.28,4,8.09,0.45,0.008,young_prof,1,"Professional job, 2-5 years experience",1045.78,60.14
1676.57,26,64.48,394.89,219.43,435.74,0.0,195.27,4,1325.74,1.265,1610.44,0.0,0,252.48,0.0,0.157,young_prof,0,"Professional job, 2-5 years experience",2133.98,17.18
365.7,5,73.14,105.79,42.23,94.94,0.0,42.79,25,1622.71,0.225,1776.61,0.0,0,45.65,0.0,0.026,young_prof,0,"Professional job, 2-5 years experience",2297.16,3.95
341.08,8,42.64,97.28,38.99,76.42,0.0,44.88,22,1096.74,0.311,1379.42,0.0,0,340.41,0.0,0.247,young_prof,0,"Professional job, 2-5 years experience",1373.59,0.0
1227.59,26,47.22,335.98,157.33,316.62,221.11,145.11,4,1082.53,1.134,1474.07,663.33,3,7.46,0.45,0.005,young_prof,1,"Professional job, 2-5 years experience",1498.79,71.24
1298.81,26,49.95,340.53,141.13,331.34,63.72,140.36,4,1273.01,1.02,1480.01,191.17,2,65.97,0.129,0.045,young_prof,1,"Professional job, 2-5 years experience",1486.14,35.24
1014.54,28,36.23,246.21,111.09,229.35,0.0,122.05,2,778.16,1.304,963.85,0.0,0,195.65,0.0,0.203,young_prof,0,"Professional job, 2-5 years experience",1047.03,21.17
380.55,8,47.57,96.89,46.11,82.29,0.0,46.41,22,723.68,0.526,950.47,0.0,0,207.81,0.0,0.219,young_prof,0,"Professional job, 2-5 years experience",1273.9,6.63
203.93,3,67.98,51.2,22.65,46.76,246.21,22.55,27,1298.94,0.157,1641.42,738.64,4,7.87,0.45,0.005,young_prof,1,"Professional job, 2-5 years experience",2108.55,62.71
1058.48,13,81.42,281.59,117.34,252.49,116.93,133.93,17,1421.9,0.744,1630.77,350.79,2,101.82,0.215,0.062,young_prof,1,"Professional job, 2-5 years experience",2376.68,39.33
1475.53,27,54.65,427.74,164.06,393.55,205.06,188.57,3,1132.39,1.303,1367.09,615.19,4,0.88,0.45,0.001,young_prof,1,"Professional job, 2-5 years experience",1732.34,76.46
113.81,3,37.94,28.08,13.22,26.5,148.8,12.76,27,739.69,0.154,992.03,446.41,3,4.67,0.45,0.005,young_prof,1,"Professional job, 2-5 years experience",1199.54,55.39
135.38,3,45.13,36.42,16.81,31.51,160.87,16.01,27,950.2,0.142,1322.92,482.6,3,56.83,0.365,0.043,young_prof,1,"Professional job, 2-5 years experience",1306.41,51.33
66.38,2,33.19,15.5,7.55,17.18,0.0,7.26,28,777.08,0.085,1026.18,0.0,0,119.43,0.0,0.116,young_prof,0,"Professional job, 2-5 years experience",876.0,4.01
807.2,15,53.81,186.72,104.45,192.15,0.0,99.04,15,1393.5,0.579,1644.81,0.0,0,250.53,0.0,0.152,young_prof,0,"Professional job, 2-5 years experience",1608.68,0.12
245.6,5,49.12,60.78,27.04,60.86,211.6,29.06,25,1140.07,0.215,1410.66,634.8,2,8.91,0.45,0.006,young_prof,1,"Professional job, 2-5 years experience",1396.92,51.27
189.76,6,31.63,44.82,20.58,45.04,0.0,23.29,24,769.77,0.247,996.38,0.0,0,207.92,0.0,0.209,young_prof,0,"Professional job, 2-5 years experience",910.42,0.0
288.48,4,72.12,79.99,32.49,66.93,0.0,30.95,26,1084.66,0.266,1235.38,0.0,0,105.15,0.0,0.085,young_prof,0,"Professional job, 2-5 years experience",1986.03,5.01
367.69,6,61.28,90.7,47.13,80.3,264.37,48.7,24,1317.28,0.279,1762.49,793.12,4,15.44,0.45,0.009,young_prof,1,"Professional job, 2-5 years experience",1943.11,59.78
978.13,15,65.21,264.85,104.37,251.79,0.0,110.51,15,1346.77,0.726,1613.07,0.0,0,304.62,0.0,0.189,young_prof,0,"Professional job, 2-5 years experience",2046.98,3.76
765.2,17,45.01,194.59,93.35,180.9,82.05,96.1,13,1059.58,0.722,1258.82,246.16,2,173.53,0.196,0.138,young_prof,1,"Professional job, 2-5 years experience",1213.69,30.07
1266.08,24,52.75,332.74,152.5,326.14,27.2,154.92,6,942.27,1.344,1052.04,81.61,1,36.17,0.078,0.034,young_prof,1,"Professional job, 2-5 years experience",1619.03,32.53
1062.68,23,46.2,243.4,133.2,227.01,0.0,139.39,7,980.99,1.083,1084.1,0.0,0,250.72,0.0,0.231,young_prof,0,"Professional job, 2-5 years experience",1331.16,11.74
605.65,12,50.47,159.78,64.99,147.9,0.0,70.03,18,1140.18,0.531,1511.67,0.0,0,210.82,0.0,0.139,young_prof,0,"Professional job, 2-5 years experience",1507.96,2.99
531.09,11,48.28,125.89,59.19,122.79,203.94,71.22,19,1076.49,0.493,1454.49,611.81,3,24.94,0.421,0.017,young_prof,1,"Professional job, 2-5 years experience",1601.16,57.37
185.38,3,61.79,50.82,23.61,41.63,0.0,24.28,27,1055.58,0.176,1148.32,0.0,0,35.52,0.0,0.031,young_prof,0,"Professional job, 2-5 years experience",1931.29,8.78
119.44,2,59.72,30.44,15.6,26.82,175.55,14.8,28,971.38,0.123,1265.55,526.66,3,18.36,0.416,0.015,young_prof,1,"Professional job, 2-5 years experience",1559.11,49.37
117.93,2,58.97,27.64,13.86,28.93,231.75,13.55,28,1262.75,0.093,1799.01,695.25,4,10.88,0.386,0.006,young_prof,1,"Professional job, 2-5 years experience",1723.37,64.33
